university,database_name,guide_url,real_url
NEU,International African Bibliography (deGruyter),https://link.ezproxy.neu.edu/login?url=https://www.degruyter.com/view/db/iabo,https://www.degruyter.com/database/iab/html
NEU,International Bibliography of the Social Sciences (IBSS) (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/ibss/index?accountid=12826,https://about.proquest.com/products-services/ibss-set-c.html
NEU,International Directory of Company Histories (Gale),https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/GVRL.idchc?u=mlin_b_northest,https://www.gale.com/intl/c/international-directory-of-company-histories
NEU,International Encyclopedia of Political Science,https://link.ezproxy.neu.edu/login?url=http://knowledge.sagepub.com/view/intlpoliticalscience/SAGE.xml?rskey=I0kH6i&row=1,https://sk.sagepub.com/reference/intlpoliticalscience
NEU,International Encyclopedia of Public Health 2nd ed. (Elsevier),https://link.ezproxy.neu.edu/login?url=https://www.sciencedirect.com/science/referenceworks/9780128037089,https://www.sciencedirect.com/referencework/9780128037089/international-encyclopedia-of-public-health
NEU,International Encyclopedia of Revolution and Protest 2009 (Wiley),https://link.ezproxy.neu.edu/login?url=https://onlinelibrary.wiley.com/doi/book/10.1002/9781405198073,https://onlinelibrary.wiley.com/doi/book/10.1002/9781405198073
NEU,"International Encyclopedia of Social and Behavioral Sciences (First ed., 2001)",https://link.ezproxy.neu.edu/login?url=https://www.sciencedirect.com/science/referenceworks/9780080430768,https://www.sciencedirect.com/referencework/9780080430768/international-encyclopedia-of-the-social-and-behavioral-sciences
NEU,"International Encyclopedia of Social and Behavioral Sciences, 2nd Edition (2015)",https://link.ezproxy.neu.edu/login?url=https://www.sciencedirect.com/science/referenceworks/9780080970875,https://www.sciencedirect.com/referencework/9780080970868/international-encyclopedia-of-the-social-and-behavioral-sciences
NEU,International Historical Statistics (Palgrave Connect),https://link.ezproxy.neu.edu/login?url=https://link.springer.com/referencework/10.1057/978-1-137-30568-8,https://www.palgrave.com/gp/product/9781137305688
NEU,International Pharmaceutical Abstracts (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=ipa",https://www.ebsco.com/products/research-databases/international-pharmaceutical-abstracts
NEU,Internet Archive: Northeastern University Collections and more,https://archive.org/details/northeastern,https://archive.org/details/northeastern-university
NEU,Jazz Music Library (Alexander Street Press),https://link.ezproxy.neu.edu/login?url=https://jazz.alexanderstreet.com/,https://search.alexanderstreet.com/jazz
NEU,Jewish Advocate (1991-present),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/ethnicnewswatch/publication/publications_34607?accountid=12826,https://www.proquest.com/publication/46505
NEU,Jewish Studies Source (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=jss",https://www.ebsco.com/products/research-databases/jewish-studies-source
NEU,Jewish Studies Source WITH Index to Jewish Periodicals (Ebsco),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=jph,jss",NOT_FOUND
NEU,Johns Hopkins Guide to Literary Theory and Criticism,https://link.ezproxy.neu.edu/login?url=https://litguide.press.jhu.edu,https://litguide.press.jhu.edu
NEU,Journal Citation Reports (Clarivate),https://link.ezproxy.neu.edu/login?url=https://webofknowledge.com/JCR,https://jcr.clarivate.com
NEU,JoVE Business,https://link.ezproxy.neu.edu/login?url=https://app.jove.com/business,https://www.jove.com/business
NEU,JoVE Science Education,https://link.ezproxy.neu.edu/login?url=https://www.jove.com/science-education-library,https://www.jove.com/science-education-library
NEU,JoVE Video Journals (All),https://link.ezproxy.neu.edu/login?url=https://www.jove.com/journal,https://www.jove.com/
NEU,JoVE: Journal of Visualized Experiments,https://link.ezproxy.neu.edu/login?url=https://www.jove.com/,https://www.jove.com
NEU,JSTOR,https://subjectguides.lib.neu.edu/jstor,https://www.jstor.org
NEU,JSTOR Images,https://link.ezproxy.neu.edu/login?url=https://www.jstor.org/images,https://www.jstor.org/images/
NEU,JVC Video Anthology of World Music and Dance (Alexander Street),https://link.ezproxy.neu.edu/login?url=https://search.alexanderstreet.com/search?searchstring=JVC+Anthology+of+world+music+and+dance,https://search.alexanderstreet.com/dance
NEU,Kanopy Streaming,https://northeastern.kanopy.com/,https://www.kanopy.com
NEU,King Guide to Parenteral Admixtures Online Edition,https://link.ezproxy.neu.edu/login?url=https://kingguide.com/kgpa2,https://kingguide.com
NEU,Kirk-Othmer Encyclopedia of Chemical Technology,https://link.ezproxy.neu.edu/login?url=https://onlinelibrary.wiley.com/doi/book/10.1002/0471238961,https://onlinelibrary.wiley.com/doi/book/10.1002/0471238961
NEU,Knovel Library,https://link.ezproxy.neu.edu/login?url=https://app.knovel.com/kn/,https://app.knovel.com
NEU,Larry Katz Interviews (Northeastern University),https://repository.library.northeastern.edu/collections/neu:gm80mq353,https://kitchentable.neu.edu/Larry_Katz/
NEU,Latin American Newspapers 1805-1922 (World Newspaper Archive),https://link.ezproxy.neu.edu/login?url=https://infoweb.newsbank.com?db=WHNPX&d_collections=WHNPLAN1,https://about.proquest.com/en/products-services/latin_am_news/
NEU,Law360,https://link.ezproxy.neu.edu/login?url=https://www.law360.com,https://www.law360.com
NEU,LearnTechLib,https://link.ezproxy.neu.edu/login?url=https://www.learntechlib.org,https://www.learntechlib.org/
NEU,Lecture Notes in Computer Science,https://link.ezproxy.neu.edu/login?url=https://link.springer.com/bookseries/558,https://link.springer.com/bookseries/558
NEU,LGBT Magazine Archive,https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/lgbtma/fromDatabasesLayer?accountid=12826,https://proquest.com/LGBT-Magazine-Archive
NEU,Library Stack,https://link.ezproxy.neu.edu/login?url=https://www.librarystack.org/?lbry=nrstn,https://library-stack.org
NEU,Linguistics and Language Behavior Abstracts: LLBA (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/llba?accountid=12826,https://about.proquest.com/en/products-services/llba-set-c/
NEU,LinkedIn Learning,https://linkedinlearning.northeastern.edu/login,https://www.linkedin.com/learning
NEU,LISTA: Library and Information Science Abstracts (EBSCOHost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=lxh",https://www.ebsco.com/products/research-databases/library-information-science-and-technology-abstracts
NEU,LLMC Digital Law Library,https://link.ezproxy.neu.edu/login?url=https://www.llmc.com/,https://www.llmc-digital.org
NEU,London Review of Books,https://link.ezproxy.neu.edu/login?url=https://www.lrb.co.uk/,https://www.lrb.co.uk
NEU,London Times (Gale Cengage),https://link.ezproxy.neu.edu/login?url=https://infotrac.galegroup.com/itweb/mlin_b_northest?db=TTDA,https://www.gale.com/intl/c/the-times-digital-archive
NEU,Los Angeles Sentinel 1934-2005 (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/hnplasentinel/news/fromDatabasesLayer?accountid=12826,https://www.proquest.com/hnplasentinel
NEU,Los Angeles Times 1881-2012 (Proquest),https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/hnplatimes1/news/fromDatabasesLayer?accountid=12826,https://www.proquest.com/hnplatimes
NEU,Lower Roxbury Black History Project (Northeastern University),https://roxbury.library.northeastern.edu/,https://cssh.northeastern.edu/nulab/roxbury/
NEU,MADCAD,https://link.ezproxy.neu.edu/login?url=https://www.madcad.com/library/,https://www.madcad.com
NEU,"Making of Modern Law: US Supreme Court Records and Briefs, 1832-1978 (Gale)",https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/SCRB?u=mlin_b_northest,https://www.gale.com/c/making-of-modern-law-us-supreme-court-records-and-briefs
NEU,MarinLit (Royal Society of Chemistry),https://link.ezproxy.neu.edu/login?url=https://marinlit.rsc.org/,https://pubs.rsc.org/marinlit
NEU,MarketLine Advantage,https://link.ezproxy.neu.edu/login?url=https://new.marketline.com/Account/IPAccessLogin,https://advantage.marketline.com
NEU,MassTrac,https://link.ezproxy.neu.edu/login?url=https://www.instatrac.com,https://masstrac.mass.gov
NEU,MathSciNet,https://link.ezproxy.neu.edu/login?url=https://www.ams.org/mathscinet,https://mathscinet.ams.org
NEU,Medical Letter on Drugs and Therapeutics,https://link.ezproxy.neu.edu/login?url=https://secure.medicalletter.org/,https://secure.medicalletter.org
NEU,MEDLINE (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=cmedm",https://www.ebsco.com/products/research-databases/medline
NEU,MEDLINE (Web of Science/Clarivate),https://link.ezproxy.neu.edu/login?url=https://www.webofknowledge.com/MEDLINE,https://clarivate.com/products/web-of-science/medline/
NEU,MedlinePlus,https://www.nlm.nih.gov/medlineplus/,https://medlineplus.gov
NEU,MedTech Insight (Citeline),https://medtech.citeline.com/,https://medtech.citeline.com/
NEU,Meet the Press (Alexander Street),https://link.ezproxy.neu.edu/login?url=https://search.alexanderstreet.com/meet,https://alexanderstreet.com/products/meet-press
NEU,Mental Measurements Yearbook (EBSCOhost),https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.asp?profile=ehost&defaultdb=loh,https://www.ebsco.com/products/research-databases/mental-measurements-yearbook-tests-print
NEU,Merck Index Online,https://link.ezproxy.neu.edu/login?url=https://www.rsc.org/merck-index,https://www.rsc.org/merck-index
NEU,Mercury News,https://link.ezproxy.neu.edu/login?url=https://access.medianewsgroup.com/go/northeastern?target=https%3A%2F%2Fwww.mercurynews.com%2F,https://www.mercurynews.com
NEU,Mergent Archives (formerly Mergent Web Reports),https://link.ezproxy.neu.edu/login?url=https://www.mergentarchives.com/,https://www.mergentarchives.com
NEU,Mergent Intellect,https://link.ezproxy.neu.edu/login?url=https://www.mergentintellect.com,https://www.mergentintellect.com
NEU,Mergent Market Atlas,https://link.ezproxy.neu.edu/login?url=https://marketatlas.mergent.com,NOT_FOUND
NEU,Mergent Online,https://link.ezproxy.neu.edu/login?url=https://www.mergentonline.com/,https://www.mergent.com/solutions/academic/mergent-online
NEU,MERIP: Middle East Research and Information Project,https://link.ezproxy.neu.edu/login?url=http://merip.org,https://merip.org
NEU,Metropolitan Museum of Art: Open Access for Scholarly Content (OASC),https://www.metmuseum.org/collection,https://www.metmuseum.org/art/collection/search
NEU,Microbiology Society Journals,https://link.ezproxy.neu.edu/login?url=https://www.microbiologyresearch.org/,https://www.microbiologyresearch.org
NEU,Micromedex,https://link.ezproxy.neu.edu/login?url=https://www.micromedexsolutions.com/micromedex2/librarian/,https://www.micromedex.com
NEU,MideastWire,https://link.ezproxy.neu.edu/login?url=https://www.mideastwire.com,https://www.mideastwire.com
NEU,Military and Government Collection (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=mth",https://www.ebsco.com/products/research-databases/military-government-collection
NEU,Military Balance+,https://link.ezproxy.neu.edu/login?url=https://milbalplus.iiss.org,https://www.iiss.org/online-analysis/military-balance-plus
NEU,Mindscape Commons,https://link.ezproxy.neu.edu/login?url=https://mindscapecommons.net/,https://mindscapecommons.net
NEU,Mintel U.S. Reports & Global New Products,https://link.ezproxy.neu.edu/login?url=https://clients.mintel.com,https://www.mintel.com/academic
NEU,MLA Handbook Plus,https://link.ezproxy.neu.edu/login?url=https://mlahandbookplus.org/books/book/5/MLA-Handbook,https://www.mlahandbook.org/
NEU,MLA International Bibliography (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&custid=s5071636&groupid=main&profile=ehost&defaultdb=mzh",https://www.ebsco.com/products/research-databases/mla-international-bibliography
NEU,Music Online (Alexander Street Press),https://link.ezproxy.neu.edu/login?url=https://muco.alexanderstreet.com/,https://search.alexanderstreet.com/music-performing-arts
NEU,National Association for the Advancement of Colored People (NAACP) Papers,https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/hvnaacp1,https://proquest.libguides.com/historyvault/naacp
NEU,National Center for Health Statistics,https://www.cdc.gov/nchs/,https://www.cdc.gov/nchs
NEU,National Criminal Justice Reference Service Abstracts (ProQuest),https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/ncjrs/socialsciences/accountid=12826,https://www.proquest.com/ncjrs
NEU,National Theatre Collection (Alexander Street Press),https://link.ezproxy.neu.edu/login?url=https://search.alexanderstreet.com/nath,https://search.alexanderstreet.com/nath
NEU,Natural Medicines,https://link.ezproxy.neu.edu/login?url=https://naturalmedicines.therapeuticresearch.com/,https://naturalmedicines.therapeuticresearch.com
NEU,Nature Journals Online,https://link.ezproxy.neu.edu/login?url=https://www.nature.com/,https://www.nature.com
NEU,Naxos Music Library,https://link.ezproxy.neu.edu/login?url=https://neu.naxosmusiclibrary.com,https://www.naxosmusiclibrary.com
NEU,NBER Working Papers,https://link.ezproxy.neu.edu/login?url=https://www.nber.org,https://www.nber.org/papers
NEU,NCBI Bookshelf,https://link.ezproxy.neu.edu/login?url=https://www.ncbi.nlm.nih.gov/books,https://www.ncbi.nlm.nih.gov/books
NEU,NetAdvantage (S&P Global),https://link.ezproxy.neu.edu/login?url=https://na.capitaliq.com/ip/NEAST,https://www.spglobal.com/marketintelligence/en/solutions/netadvantage
NEU,Networked Digital Library of Theses and Dissertations,http://www.ndltd.org/,http://www.ndltd.org
NEU,New Oxford Shakespeare Online,https://link.ezproxy.neu.edu/login?url=https://www.oxfordscholarlyeditions.com/nos/,https://www.oxfordscholarlyeditions.com/nos
NEU,New Play Exchange (National New Play Network),https://link.ezproxy.neu.edu/login?url=https://newplayexchange.org/dashboard,https://newplayexchange.org
NEU,New York Amsterdam News: 1922-1993 (ProQuest Historical Newspapers),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/hnpnewamsterdamnews/index?accountid=12826,https://www.proquest.com/hnpnewyorkamnews
NEU,"New York Review of Books, NYRB",https://link.ezproxy.neu.edu/login?url=https://www.nybooks.com/issues/,https://www.nybooks.com
NEU,New York Times (1851-2020) with Index (1851-1993) (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/hnpnewyorktimeswindex?accountid=12826,https://about.proquest.com/en/products-services/pq-hist-news-nyt/
NEU,New York Times (summary of Northeastern access options),https://onesearch.library.northeastern.edu/permalink/f/10adami/NEU_ALMA51302255310001401,https://library.northeastern.edu/get-help/articles-databases/n/new-york-times/
NEU,New York Times via NYTimes.com,https://link.ezproxy.neu.edu/login?url=https://ezmyaccount.nytimes.com/grouppass/redir,https://www.nytimes.com
NEU,Nikkei Asia,https://link.ezproxy.neu.edu/login?url=https://asia.nikkei.com/,https://asia.nikkei.com
NEU,Norfolk Journal and Guide: 1916-2003 (ProQuest),https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/hnpnorfolkjournalguide/,https://about.proquest.com/en/products-services/histnews_norfolk/
NEU,North American City Reports (Policy Commons),https://link.ezproxy.neu.edu/login?url=https://policycommons.net/modules/north-american-city-reports/,https://policycommons.net
NEU,North American Women's Letters and Diaries (Alexander Street),https://link.ezproxy.neu.edu/login?url=https://nwld.alexanderstreet.com,https://search.alexanderstreet.com/nwld
NEU,Northeast Newsstream (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/massachusettsnews?accountid=12826,https://about.proquest.com/en/products-services/newsstream-northeas/
NEU,Northeastern Theses and Dissertations (Northeastern University),https://repository.library.northeastern.edu/theses_and_dissertations,https://repository.library.northeastern.edu/collections/neu:cj82kp816
NEU,Northeastern University Course Catalogs,https://archive.org/search.php?query=course%20AND%20subject%3A%22Northeastern%20University%20%28Boston%2C%20Mass.%29%22&sort=-date,https://catalog.northeastern.edu/
NEU,Northeastern University Historical Photographs,https://repository.library.northeastern.edu/communities/neu:6001,https://repository.library.northeastern.edu/collections/neu:cj82kp816
NEU,Northeastern University Histories,https://archive.org/search.php?query=creator%3A%28%22frederick%2C%20antoinette%22%20OR%20%22marston%2C%20everett%20c.%22%20OR%20%22feldscher%2C%20karen%22%20OR%20%22baker%2C%20brook%20k.%22%29,https://histories.northeastern.edu/
NEU,O'Reilly for Higher Education Ebooks,https://subjectguides.lib.neu.edu/az/oreilly-for-higher-education-ebooks,https://www.oreilly.com/library-access/
NEU,"Office of Strategic Services - State Department Intelligence and Research Reports, 1941-1961 (Proquest History Vault)",https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/hvossstatedeptintel,https://about.proquest.com/products-services/histval-oss.html
NEU,Online Tourism and Digital Economies (IGI Global),https://link.ezproxy.neu.edu/login?url=https://www.igi-global.com/gateway/database/31,https://www.igi-global.com/gateway/subject/tourism
NEU,Onyx Informer,https://archive.org/search.php?query=%28%22onyx%22%20OR%20%22dark%20tower%22%20OR%20%22black%20expressions%22%29%20AND%20creator%3A%28Northeastern%20University%29,NOT_FOUND
NEU,Osiris,https://link.ezproxy.neu.edu/login?url=https://osiris.bvdinfo.com/ip,https://www.osiris.leiden.edu/
NEU,Our Home: An East Boston History Portal (Northeastern University),https://eastboston.library.northeastern.edu/,https://ourhome.library.northeastern.edu/
NEU,Our Marathon (Northeastern University),https://marathon.library.northeastern.edu/,https://marathon.library.northeastern.edu/
NEU,Overdrive,https://northeasternuni.overdrive.com/,https://www.overdrive.com
NEU,Overton Index,https://app.overton.io/,https://www.overton.io
NEU,Ovid Ebooks,https://link.ezproxy.neu.edu/login?url=https://ovidsp.ovid.com/ovidweb.cgi?T=JS&MODE=ovid&NEWS=N&PAGE=main&D=books,http://ovid.com/ebooks
NEU,Ovid Journals,https://link.ezproxy.neu.edu/login?url=https://gateway.ovid.com/ovidweb.cgi?T=JS&MODE=ovid&PAGE=main&D=yrovft,https://ovidsp.ovid.com
NEU,Oxford Art Online,https://link.ezproxy.neu.edu/login?url=http://www.oxfordartonline.com,https://www.oxfordartonline.com
NEU,Oxford Bibliographies,https://link.ezproxy.neu.edu/login?url=https://www.oxfordbibliographies.com,https://www.oxfordbibliographies.com
NEU,Oxford Dictionaries,https://link.ezproxy.neu.edu/login?url=https://premium.oxforddictionaries.com/,https://www.oxfordlearnersdictionaries.com
NEU,Oxford Dictionary of National Biography,https://link.ezproxy.neu.edu/login?url=https://www.oxforddnb.com/,https://www.oxforddnb.com
NEU,Oxford English Dictionary,https://link.ezproxy.neu.edu/login?url=https://www.oed.com/,https://www.oed.com
NEU,Oxford Handbooks,https://link.ezproxy.neu.edu/login?url=https://academic.oup.com/search-results?allJournals=1&f_ContentType=Book&fl_SiteID=192&access_unlocked=true&taxWithOr=Series%2f139&cqb=%5b%5d&page=1,https://www.oxfordhandbooks.com
NEU,Oxford Music Online,https://link.ezproxy.neu.edu/login?url=https://www.oxfordmusiconline.com,https://www.oxfordmusiconline.com
NEU,Oxford Reference Online,https://link.ezproxy.neu.edu/login?url=http://www.oxfordreference.com/,https://www.oxfordreference.com
NEU,Oxford Scholarship Online: Philosophy,https://link.ezproxy.neu.edu/login?url=https://academic.oup.com/oxford-scholarship-online/search-results?q=&tax=AcademicSubjects/AHU02720,https://oxford.universitypressscholarship.com/browse?submittedFilterId=by-subject&t=OSO%3Aphilosophy
NEU,Oxford University Press Journals Online,https://link.ezproxy.neu.edu/login?url=https://academic.oup.com/journals/pages/journals_a_to_z,https://academic.oup.com/journals
NEU,PA Exam Prep,https://link.ezproxy.neu.edu/login?url=https://www.paexamprep.com/institution,NOT_FOUND
NEU,PAIS International plus Archive (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/pais?accountid=12826,https://www.proquest.com/pais
NEU,Passport (Euromonitor),https://link.ezproxy.neu.edu/login?url=https://www.portal.euromonitor.com/portal/server.pt,https://www.portal.euromonitor.com
NEU,PEP-Web (Psychoanalytic Electronic Publishing),https://link.ezproxy.neu.edu/login?url=https://www.pep-web.org,https://pep-web.org
NEU,Philadelphia Tribune 1912-2001 (ProQuest),https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/hnpphiladelphiatribune?accountid=12826,https://about.proquest.com/products-services/pq-hist-news.html
NEU,Philosopher's Index (ProQuest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/philosophersindex/index?accountid=12826,https://about.proquest.com/en/products-services/philosophers_index
NEU,PhilPapers,https://link.ezproxy.neu.edu/login?url=https://philpapers.org,https://philpapers.org
NEU,Physical Therapy and Sports Medicine Collection (Gale),https://link.ezproxy.neu.edu/login?url=https://infotrac.galegroup.com/itweb/mlin_b_northest?db=PPSM,https://www.gale.com/c/physical-therapy-and-sports-medicine-collection
NEU,Pink Sheet (Citeline),https://pink.citeline.com/,https://citeline.informa.com/pink-sheet
NEU,PitchBook,https://login-prod.morningstar.com/authorize?client_id=rYC0OUxH4iWNcmzOjupB8zRstukeevrR&redirect_uri=https://my.pitchbook.com/auth0/sso-callback&scope=email%20openid&response_type=code&source=bus0155_PITCHBOOK&connection=SAML-SP-PB-NORTHEASTERNUNIVERSITYSTUDENTS,https://pitchbook.com
NEU,Pittsburgh Courier: 1911-2002 (ProQuest Historical Newspapers),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/hnppittsburghcourier/index?accountid=12826,https://about.proquest.com/en/products-services/hnp_pittscourier
NEU,Pivot (Formerly COS Funding Opportunities),https://pivot.proquest.com/,https://pivot.proquest.com
NEU,Policy Commons,https://link.ezproxy.neu.edu/login?url=https://policycommons.net/,https://policycommons.net
NEU,Policy File (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/policyfile,https://about.proquest.com/en/products-services/policyfile
NEU,PolicyMap,https://link.ezproxy.neu.edu/login?url=https://northeastern.policymap.com/,https://www.policymap.com
NEU,Political Science (ProQuest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/politicalscience/index?accountid=12826,https://about.proquest.com/en/products-services/political_science
NEU,"Popular Medicine in America, 1800-1900 (Adam Matthew)",https://link.ezproxy.neu.edu/login?url=https://www.popularmedicine.amdigital.co.uk/,https://www.popularmedicine.amdigital.co.uk
NEU,Popular Music Library (Alexander Street Press),https://link.ezproxy.neu.edu/login?url=https://search.alexanderstreet.com/pops,https://search.alexanderstreet.com/music-performing-arts/popular-music-library
NEU,Portland Press Herald,https://subscribe.pressherald.com/Northeastern,https://www.pressherald.com
NEU,"Power to the People! Counterculture, Social Movements, & Alternative Press, 1960-2015 (Gale)",https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/POPC?u=mlin_b_northest,https://www.gale.com/c/power-to-the-people-counterculture-social-movements-alternative-press
NEU,PressReader,https://link.ezproxy.neu.edu/login?url=https://www.pressreader.com,https://www.pressreader.com
NEU,PrivCo,https://link.ezproxy.neu.edu/login?url=https://system.privco.com/academic,https://www.privco.com
NEU,Project EUCLID,https://link.ezproxy.neu.edu/login?url=https://projecteuclid.org/,https://projecteuclid.org
NEU,Project MUSE,https://link.ezproxy.neu.edu/login?url=http://muse.jhu.edu/journals/,https://muse.jhu.edu
NEU,Project MUSE Ebooks,https://link.ezproxy.neu.edu/login?url=http://muse.jhu.edu/browse/titles/all?browse_view_type=list&limit_content_type=book#limit_access=valid,https://muse.jhu.edu
NEU,Project Syndicate,https://link.ezproxy.neu.edu/login?url=https://www.project-syndicate.org,https://www.project-syndicate.org
NEU,PROLA (Physical Review Online Archive),https://link.ezproxy.neu.edu/login?url=http://prola.aps.org/,https://journals.aps.org/archive
NEU,Proquest Central,https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/central/advanced?accountid=12826,https://www.proquest.com/central
NEU,ProQuest Congressional,https://link.ezproxy.neu.edu/login?url=https://congressional.proquest.com/congressional,https://congressional.proquest.com
NEU,Proquest Ebook Central,https://ebookcentral.proquest.com/lib/northeastern-ebooks/home.action,https://ebookcentral.proquest.com
NEU,Proquest Education,https://link.ezproxy.neu.edu/login?url=http://search.proquest.com/education?accountid=12826,https://about.proquest.com/en/products-services/databases/education-collection/
NEU,Proquest Entrepreneurship,https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/entrepreneurship/index?accountid=12826,https://about.proquest.com/en/products-services/ProQuest-Entrepreneurship
NEU,"Proquest Newsstreams (U.S., Canada, International)","https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/?accountid=12826&selectids=1007330,10000247,10000267",https://about.proquest.com/en/products-services/news-streams/
NEU,Proquest One Academic,https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/pq1academic/accountid=12826,https://about.proquest.com/en/products-services/ProQuest-One-Academic/
NEU,Proquest Sociology,https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/sociology?accountid=12826,https://about.proquest.com/en/products-services/ProQuest-Sociology/
NEU,Protocols.io,https://www.protocols.io/organizations/northeastern-university,https://www.protocols.io
NEU,PsycARTICLES (Proquest),https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/psycarticles/index?accountid=12826,https://www.proquest.com/psycarticles
NEU,Psychiatry Online Premium,https://link.ezproxy.neu.edu/login?url=https://psychiatryonline.org/,https://psychiatryonline.org/
NEU,Psychology & Behavioral Sciences Collection (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=pbh",https://www.ebsco.com/products/research-databases/psychology-behavioral-sciences-collection
NEU,Psychotherapy.net,https://link.ezproxy.neu.edu/login?url=https://www.psychotherapy.net/stream/northeastern,https://www.psychotherapy.net
NEU,PsycInfo (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=psyh",https://search.ebscohost.com
NEU,PTSDPubs,https://link.ezproxy.neu.edu/login?url=https://search.proquest.com/pilots?accountid=12826,https://www.ptsd.va.gov/ptsdpubs/
NEU,PubChem (NCBI),https://pubchem.ncbi.nlm.nih.gov/?otool=manoeulib,https://pubchem.ncbi.nlm.nih.gov
NEU,Public Administration Abstracts (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=21h",https://www.ebsco.com/products/research-databases/public-administration-abstracts
NEU,Public Health Database (Proquest),https://link.ezproxy.neu.edu/login?url=https://www.proquest.com/publichealth?accountid=12826,https://about.proquest.com/en/products-services/Public-Health-Database
NEU,"Public Housing, Racial Policies, and Civil Rights: The Intergroup Relations Branch of the Federal Public Housing Administration, 1936-1963 (Gale)",https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/collection/2YRV/GDSC?u=mlin_b_northest,https://www.gale.com/c/public-housing-racial-policies-and-civil-rights
NEU,Public Library of Science (PLoS),https://www.plos.org/,https://plos.org
NEU,PubMed (NU customized),https://www.ncbi.nlm.nih.gov/pubmed?otool=manoeulib,NOT_FOUND
NEU,PubMed Central,https://www.ncbi.nlm.nih.gov/pmc/,https://www.ncbi.nlm.nih.gov/pmc/
NEU,"Punch Historical Archive, 1841-1992 (Gale)",https://link.ezproxy.neu.edu/login?url=https://link.gale.com/apps/PNCH?u=mlin_b_northest&aty=ip,https://www.gale.com/intl/c/punch-historical-archive
NEU,R2 Library,https://link.ezproxy.neu.edu/login?url=https://www.r2library.com/Browse#include=1&type=disciplines,https://r2library.com
NEU,Rafu Shimpo Digital Archive,https://link.ezproxy.neu.edu/login?url=https://gpa.eastview.com/rafu/,https://www.discovernikkei.org/en/archive/rafu-shimpo-collection/
NEU,Readers' Guide Retrospective: 1890-1982 (EBSCOhost),"https://link.ezproxy.neu.edu/login?url=https://search.ebscohost.com/login.aspx?authtype=ip,uid&profile=ehost&defaultdb=rgr",https://www.ebsco.com/products/research-databases/readers-guide-retrospective-1890-1982
NEU,Reaxys (Elsevier),https://link.ezproxy.neu.edu/login?url=https://www.reaxys.com,https://www.reaxys.com
